UNITID,Year,INSTNM,State,Total_Students,Known_Students,Unknown_Students,In_State_Students,Out_State_Students,Foreign_Students,US_Students,Avg_Cost,Median_HH_Income
197869,2017,Appalachian State University,NC,3306,3298,8,2964,321,13,3285,19661,61267.04
240480,2017,University of Wisconsin-Stevens Point,WI,1560,1560,0,1315,232,13,1547,18217,62211.59
482149,2017,Augusta University,GA,910,906,4,842,51,13,893,20115,64276.692131199976
230807,2017,Westminster College,UT,369,369,0,198,158,13,356,49060,70649.66
122506,2017,San Francisco Conservatory of Music,CA,61,61,0,16,32,13,48,69135,74879.37
217518,2017,Roger Williams University,RI,1135,1132,3,116,1004,12,1120,54865,84094.11
218742,2017,University of South Carolina-Upstate,SC,879,875,4,820,43,12,863,23660,54689.19
213349,2017,Kutztown University of Pennsylvania,PA,1605,1605,0,1375,218,12,1593,28414,67783.54
138600,2017,Agnes Scott College,GA,251,251,0,143,96,12,239,55403,69580.95
176053,2017,Mississippi College,MS,571,571,0,338,221,12,559,34918,52824.92
112075,2017,Concordia University-Irvine,CA,328,328,0,220,96,12,316,53235,79890.85
151342,2017,Indiana University-South Bend,IN,982,981,1,943,26,12,969,16667,59249.25
237899,2017,West Virginia State University,WV,394,394,0,304,78,12,382,19144,48790.55
217882,2017,Clemson University,SC,3649,3649,0,2133,1504,12,3637,32254,64586.36
236230,2017,Pacific Lutheran University,WA,619,617,2,449,156,12,605,56830,65366.76
160904,2017,Xavier University of Louisiana,LA,716,711,5,300,399,12,699,36391,55657.89
131399,2017,University of the District of Columbia,DC,526,521,5,439,70,12,509,22638,51576.54
197911,2017,Barton College,NC,198,198,0,136,51,11,187,46539,54814.93
201654,2017,Cedarville University,OH,872,872,0,341,520,11,861,42318,67472.37
237118,2017,Alderson Broaddus University,WV,309,309,0,91,207,11,298,42676,44559.33
173045,2017,Augsburg University,MN,436,436,0,375,51,10,426,54069,72224.74
215442,2017,Point Park University,PA,640,640,0,441,189,10,630,45350,54201.1
215947,2017,Seton Hill University,PA,424,424,0,313,101,10,414,50395,54100.65
180595,2017,Rocky Mountain College,MT,247,247,0,132,105,10,237,40804,51454.11
217536,2017,Salve Regina University,RI,590,590,0,65,515,10,580,61072,81126.67
154013,2017,Mount Mercy University,IA,239,238,1,188,40,10,228,48189,61693.27
240277,2017,University of Wisconsin-Green Bay,WI,975,975,0,887,79,9,966,17509,63413.11
219602,2017,Austin Peay State University,TN,1983,1952,31,1821,122,9,1943,23931,52472.51
214041,2017,Millersville University of Pennsylvania,PA,1351,1351,0,1212,130,9,1342,27526,65479.69
168786,2017,Aquinas College,MI,314,314,0,283,22,9,305,43921,64829.33
219833,2017,Christian Brothers University,TN,385,385,0,274,102,9,376,43939,61225.91
240189,2017,University of Wisconsin-Whitewater,WI,2014,2014,0,1673,332,9,2005,18252,67955.05
139764,2017,Georgia Southwestern State University,GA,451,451,0,423,20,8,443,19125,49591.36
217864,2017,Citadel Military College of South Carolina,SC,687,687,0,381,298,8,679,30022,66736.53
203580,2017,Lake Erie College,OH,219,219,0,122,89,8,211,45740,63624.4
225432,2017,University of Houston-Downtown,TX,967,964,3,954,2,8,956,20995,59551.33
207847,2017,Southeastern Oklahoma State University,OK,529,529,0,354,167,8,521,16367,41386.98
154235,2017,Saint Ambrose University,IA,550,550,0,126,416,8,542,46894,63314.56
237367,2017,Fairmont State University,WV,764,761,3,679,74,8,753,17639,42179.08
212197,2017,Elizabethtown College,PA,411,411,0,291,112,8,403,44978,70213.56
160630,2017,Southern University at New Orleans,LA,206,206,0,187,11,8,198,16762,43920.92
204635,2017,Ohio Northern University,OH,640,640,0,519,113,8,632,49392,63536.16
216038,2017,Slippery Rock University of Pennsylvania,PA,1598,1597,1,1433,157,7,1590,24600,54113.09
227863,2017,University of St Thomas,TX,295,295,0,287,1,7,288,42652,71790.89
156286,2017,Bellarmine University,KY,681,681,0,460,214,7,674,56319,65601.28
217873,2017,Claflin University,SC,519,519,0,453,59,7,512,33777,45792.28
234827,2017,Central Washington University,WA,2133,2111,22,1989,115,7,2104,24008,63170.67
221838,2017,Tennessee State University,TN,1497,1466,31,612,847,7,1459,22509,53809.87
228705,2017,Texas A & M University-Kingsville,TX,1114,1112,2,1099,6,7,1105,22645,45266.24
207458,2017,Oklahoma City University,OK,296,294,2,104,183,7,287,44942,59190.63
409698,2017,California State University-Monterey Bay,CA,926,926,0,895,24,7,919,23389,70802.17
122454,2017,San Francisco Art Institute,CA,53,51,2,18,26,7,44,70023,72969.6
155900,2017,Southwestern College,KS,189,189,0,68,115,6,183,46869,58156.66
154688,2017,Baker University,KS,258,258,0,191,61,6,252,44473,67758.92
131159,2017,American University,DC,1785,1704,81,22,1676,6,1698,66416,81657.17
152099,2017,Oakland City University,IN,99,99,0,70,23,6,93,37683,52931.31
236328,2017,University of Puget Sound,WA,593,591,2,125,460,6,585,68072,72356.02
208822,2017,George Fox University,OR,634,605,29,314,285,6,599,51439,65616.22
218654,2017,University of South Carolina-Beaufort,SC,487,485,2,419,60,6,479,24235,60345.78
131450,2017,Gallaudet University,DC,247,247,0,2,239,6,241,38892,65746.56
212160,2017,Edinboro University of Pennsylvania,PA,846,846,0,725,115,6,840,22036,52799.06
227526,2017,Prairie View A & M University,TX,2055,2055,0,1893,156,6,2049,25164,57579.55
154712,2017,Benedictine College,KS,438,438,0,95,337,6,432,46309,64485.18
121309,2017,Point Loma Nazarene University,CA,618,618,0,462,150,6,612,53045,71269.62
123572,2017,Sonoma State University,CA,1831,1830,1,1807,18,5,1825,26537,75511.05
225575,2017,Huston-Tillotson University,TX,183,183,0,169,9,5,178,24148,57117.25
155335,2017,Newman University,KS,212,212,0,169,38,5,207,41633,62008.99
217305,2017,New England Institute of Technology,RI,523,523,0,281,237,5,518,45601,64106.73
201548,2017,Capital University,OH,595,595,0,538,52,5,590,47719,64246.32
173452,2017,Martin Luther College,MN,183,183,0,23,155,5,178,27230,64939.16
180179,2017,Montana State University-Billings,MT,647,646,1,574,67,5,641,16755,48720.57
240417,2017,University of Wisconsin-Stout,WI,1528,1527,1,945,577,5,1522,19704,65020.23
112084,2017,San Diego Christian College,CA,71,69,2,55,9,5,64,47755,66943.92
139861,2017,Georgia College & State University,GA,1443,1440,3,1432,3,5,1435,28707,68382.02
213613,2017,Lock Haven University,PA,790,790,0,752,33,5,785,25916,55815.84
216010,2017,Shippensburg University of Pennsylvania,PA,1218,1218,0,1135,78,5,1213,29182,63560.54
198756,2017,Johnson C Smith University,NC,339,339,0,177,157,5,334,33444,57295.75
181330,2017,Midland University,NE,326,326,0,197,124,5,321,45689,56723.06
226587,2017,McMurry University,TX,246,246,0,228,13,5,241,41764,52571.87
221661,2017,Southern Adventist University,TN,567,546,21,124,417,5,541,35820,60144.84
173160,2017,Bethel University,MN,598,587,11,469,114,4,583,52723,77038.37
129534,2017,Holy Apostles College and Seminary,CT,14,14,0,2,8,4,10,37686.031269160027,64276.692131199976
129215,2017,Eastern Connecticut State University,CT,925,925,0,812,109,4,921,27425,76020.15
152336,2017,University of Saint Francis-Fort Wayne,IN,454,454,0,396,54,4,450,40759,63802.5
199184,2017,University of North Carolina School of the Arts,NC,173,172,1,80,88,4,168,21755,68862.71
152567,2017,Trine University,IN,602,602,0,348,250,4,598,47142,60275.33
237792,2017,Shepherd University,WV,598,598,0,413,181,4,594,17759,62744.63
486965,2017,Hussian College-Relativity Campus California,CA,86,84,2,16,64,4,80,61271,64276.692131199976
217776,2017,Southern Wesleyan University,SC,201,198,3,139,55,4,194,35949,54696.17
235167,2017,The Evergreen State College,WA,521,521,0,380,137,4,517,24371,63843.36
226383,2017,Lubbock Christian University,TX,310,310,0,272,35,3,307,37198,51468.15
214272,2017,Neumann University,PA,360,360,0,217,140,3,357,50640,69149.16
199102,2017,North Carolina A & T State University,NC,2309,2273,36,1625,645,3,2270,18348,56398.61
440828,2017,Oregon State University-Cascades Campus,OR,81,81,0,75,3,3,78,25945,60312.67
170967,2017,Rochester College,MI,165,165,0,153,9,3,162,33013,72043.03
240338,2017,Wisconsin Lutheran College,WI,233,233,0,161,69,3,230,43118,69126.34
151379,2017,Indiana University-Southeast,IN,927,927,0,692,232,3,924,17421,57669.69
217907,2017,Coker College,SC,210,210,0,132,75,3,207,42395,49143.33
206349,2017,Ursuline College,OH,79,79,0,68,8,3,76,44600,60856.87
218733,2017,South Carolina State University,SC,591,591,0,509,79,3,588,30015,48129.81
203085,2017,Heidelberg University,OH,319,319,0,246,70,3,316,44381,61648.4
181783,2017,Wayne State College,NE,606,606,0,498,105,3,603,19521,51810.1
212133,2017,Eastern University,PA,381,381,0,222,156,3,378,48828,68457.57
229179,2017,Texas Woman's University,TX,1280,1274,6,1254,17,3,1271,19418,69739.2
137953,2017,Trinity Baptist College,FL,63,63,0,46,14,3,60,22571,58249.91
216764,2017,West Chester University of Pennsylvania,PA,2630,2630,0,2273,355,2,2628,26114,74655.83
151786,2017,Marian University,IN,338,338,0,288,48,2,336,49112,65206.92
162210,2017,Washington Adventist University,MD,109,109,0,58,49,2,107,33721,69837.96
181020,2017,Doane University-Arts & Sciences,NE,299,299,0,227,70,2,297,50470,57123.16
217934,2017,Columbia College,SC,160,159,1,143,14,2,157,33178,56463.66
210492,2017,Bryn Athyn College of the New Church,PA,97,94,3,62,30,2,92,36254,96737.95
157757,2017,Spalding University,KY,171,171,0,138,31,2,169,38163,55916.29
209612,2017,Pacific University,OR,424,424,0,158,264,2,422,62157,64591.02
201195,2017,Baldwin Wallace University,OH,685,685,0,486,197,2,683,48655,66257.54
117751,2017,The Master's University and Seminary,CA,164,153,11,96,55,2,151,40783,71662.94
216278,2017,Susquehanna University,PA,634,634,0,387,245,2,632,64760,72676.24
204617,2017,Ohio Dominican University,OH,244,244,0,231,11,2,242,42524,65362.52
203128,2017,Hiram College,OH,257,257,0,174,81,2,255,50555,63946.73
183062,2017,Keene State College,NH,931,931,0,352,577,2,929,28880,75913.18
240471,2017,University of Wisconsin-River Falls,WI,1325,1325,0,633,690,2,1323,17971,69159.98
200004,2017,Western Carolina University,NC,1998,1984,14,1816,166,2,1982,18462,56230.92
203757,2017,Lourdes University,OH,213,210,3,125,83,2,208,37498,59351.8
236577,2017,Seattle Pacific University,WA,647,629,18,362,265,2,627,60834,72206.46
224527,2017,East Texas Baptist University,TX,424,424,0,373,49,2,422,38749,56363.11
161457,2017,University of New England,ME,651,650,1,193,455,2,648,56844,64934.4
211981,2017,Delaware Valley University,PA,418,418,0,221,196,1,417,56828,74767.83
485546,2017,California Intercontinental University,CA,30,30,0,10,19,1,29,37686.031269160027,64276.692131199976
181604,2017,College of Saint Mary,NE,102,102,0,75,26,1,101,31250,62625.82
174127,2017,Minneapolis College of Art and Design,MN,133,133,0,71,61,1,132,53010,70094.27
212984,2017,Holy Family University,PA,361,361,0,322,38,1,360,37020,61868.46
489937,2017,Piedmont International University,NC,65,64,1,36,27,1,63,22830,64276.692131199976
199157,2017,North Carolina Central University,NC,1275,1270,5,1082,187,1,1269,24075,57501.19
118888,2017,Mills College,CA,174,173,1,129,43,1,172,48360,71756.45
235316,2017,Gonzaga University,WA,1257,1244,13,574,669,1,1243,61761,67848.44
154350,2017,Simpson College,IA,298,298,0,206,91,1,297,53845,60274.33
111188,2017,California State University Maritime Academy,CA,223,223,0,184,38,1,222,28149,78248.99
107071,2017,Henderson State University,AR,617,617,0,517,99,1,616,23005,45548.96
217420,2017,Rhode Island College,RI,1040,1040,0,842,197,1,1039,17761,61569.63
155089,2017,Friends University,KS,176,176,0,125,50,1,175,39879,60343.56
120184,2017,Notre Dame de Namur University,CA,169,169,0,142,26,1,168,37686.031269160027,89560.16
484905,2017,University of North Texas at Dallas,TX,316,316,0,314,1,1,315,18930,64276.692131199976
441937,2017,California State University-Channel Islands,CA,955,955,0,946,8,1,954,25150,78662.36
204006,2017,Miami University-Hamilton,OH,598,598,0,583,14,1,597,16237,72182.76
199281,2017,University of North Carolina at Pembroke,NC,1033,1023,10,984,38,1,1022,15952,49520.51
211556,2017,Chatham University,PA,284,273,11,197,76,0,273,52968,56097.18
203368,2017,John Carroll University,OH,753,746,7,505,241,0,746,57651,68368.11
204200,2017,Mount Saint Joseph University,OH,277,276,1,198,78,0,276,39248,64120.45
198543,2017,Fayetteville State University,NC,670,641,29,614,27,0,641,16623,49808.38
200013,2017,Rasmussen College-North Dakota,ND,39,39,0,33,6,0,39,23022,52350.64
238263,2017,Madison Area Technical College,WI,1687,1654,33,1615,39,0,1654,14210,64533.76
125231,2017,Walden University,MN,128,128,0,0,128,0,128,37686.031269160027,62475.08
219046,2017,Black Hills State University,SD,555,549,6,377,172,0,549,20937,49477.45
216852,2017,Widener University,PA,787,782,5,423,359,0,782,62831,69397.52
474863,2017,Azusa Pacific University College,CA,49,49,0,43,6,0,49,26995,64276.692131199976
163578,2017,Notre Dame of Maryland University,MD,154,154,0,129,25,0,154,52667,70799.46
217925,2017,Columbia International University,SC,88,81,7,57,24,0,81,36979,64434.93
213783,2017,Mansfield University of Pennsylvania,PA,379,379,0,324,55,0,379,24278,51271.33
205443,2017,Shawnee State University,OH,700,693,7,621,72,0,693,16327,43961.17
234915,2017,City University of Seattle,WA,40,39,1,36,3,0,39,37686.031269160027,67486.66
128780,2017,Charter Oak State College,CT,11,10,1,5,5,0,10,16369,63157.4
216357,2017,Thiel College,PA,186,184,2,112,72,0,184,48566,54604.75
130314,2017,University of Saint Joseph,CT,134,134,0,127,7,0,134,50959,74607
198598,2017,Greensboro College,NC,223,195,28,133,62,0,195,30302,63893.94
420042,2017,University of Phoenix-Hawaii,HI,3,3,0,3,0,0,3,18992,62086.89
150604,2017,Franklin College,IN,267,267,0,244,23,0,267,46533,61682.88
180878,2017,Bryan College of Health Sciences,NE,53,53,0,51,2,0,53,30615,58151.07
225414,2017,University of Houston-Clear Lake,TX,280,280,0,280,0,0,280,25567,67975.01
482459,2017,DeVry University-Florida,FL,16,16,0,15,1,0,16,37295,64276.692131199976
438586,2017,American InterContinental University-Atlanta,GA,151,151,0,143,8,0,151,21048,58772.86
157809,2017,Thomas More College,KY,351,351,0,208,143,0,351,42003,64733.74
445133,2017,American InterContinental University-Houston,TX,16,13,3,13,0,0,13,21745,58772.86
456490,2017,Polytechnic University of Puerto Rico-Orlando,FL,19,19,0,19,0,0,19,22583,64276.692131199976
210146,2017,Southern Oregon University,OR,723,722,1,357,365,0,722,17755,54749.32
238430,2017,Cardinal Stritch University,WI,141,141,0,129,12,0,141,44172,64348.07
228981,2017,Texas Lutheran University,TX,417,416,1,407,9,0,416,42208,65468.32
482486,2017,DeVry University-Indiana,IN,2,2,0,2,0,0,2,24764,64276.692131199976
482565,2017,DeVry University-North Carolina,NC,1,1,0,1,0,0,1,37686.031269160027,64276.692131199976
408844,2017,Florida National University-Main Campus,FL,539,539,0,536,3,0,539,28378,51661.46
117575,2017,Southern California Seminary,CA,1,1,0,1,0,0,1,37686.031269160027,61547.27
484710,2017,University of Phoenix-Nevada,NV,1,1,0,1,0,0,1,37686.031269160027,64276.692131199976
130493,2017,Southern Connecticut State University,CT,1379,1375,4,1315,60,0,1375,25413,74581.97
140234,2017,LaGrange College,GA,274,274,0,233,41,0,274,46034,61341.56
211477,2017,Central Penn College,PA,164,162,2,154,8,0,162,27042,56698.35
414878,2017,Trine University-Regional/Non-Traditional Campuses,IN,2,2,0,1,1,0,2,37686.031269160027,60275.33
109785,2017,Azusa Pacific University,CA,1005,974,31,773,201,0,974,56802,73950.46
125763,2017,Whittier College,CA,520,520,0,427,93,0,520,61052,73825.46
199999,2017,Winston-Salem State University,NC,937,932,5,864,68,0,932,20382,54716.68
213303,2017,Keystone College,PA,331,331,0,264,67,0,331,39200,51740.58
224554,2017,Texas A & M University-Commerce,TX,1015,1014,1,984,30,0,1014,22575,57562.14
203465,2017,Kent State University at Stark,OH,652,649,3,648,1,0,649,12914,59479.84
157058,2017,Kentucky State University,KY,318,318,0,129,189,0,318,16885,51636.62
154174,2017,Palmer College of Chiropractic,IA,1,1,0,1,0,0,1,37686.031269160027,59646.88
123651,2017,Vanguard University of Southern California,CA,433,429,4,383,46,0,429,48086,75891.29
211352,2017,Cabrini University,PA,494,458,36,332,126,0,458,46293,77292.03
482608,2017,DeVry University-Pennsylvania,PA,9,9,0,8,1,0,9,34602,64276.692131199976
432223,2017,University of Phoenix-Washington,WA,1,1,0,1,0,0,1,37686.031269160027,64276.692131199976
484668,2017,University of Phoenix-Florida,FL,2,2,0,2,0,0,2,37686.031269160027,64276.692131199976
203960,2017,Mercy College of Ohio,OH,66,66,0,54,12,0,66,22784,58075.98
484631,2017,University of Phoenix-California,CA,23,23,0,23,0,0,23,18184,64276.692131199976
227331,2017,Our Lady of the Lake University,TX,338,338,0,336,2,0,338,40753,52505.04
210401,2017,Willamette University,OR,440,438,2,120,318,0,438,66416,68135.42
156471,2017,Galen College of Nursing-Louisville,KY,37,33,4,23,10,0,33,37686.031269160027,54499.36
205027,2017,Pontifical College Josephinum,OH,11,10,1,3,7,0,10,43542,56364.42
251312,2017,South University-Columbia,SC,17,17,0,17,0,0,17,28397,55764.27
223117,2017,Baptist Missionary Association Theological Seminary,TX,4,3,1,2,1,0,3,37686.031269160027,48842.7
482617,2017,DeVry University-Tennessee,TN,1,1,0,1,0,0,1,37460,64276.692131199976
214883,2017,Peirce College,PA,87,87,0,68,19,0,87,18260,49493.53
458210,2017,West Coast University-Orange County,CA,12,12,0,12,0,0,12,41865,64276.692131199976
230056,2017,Broadview University-West Jordan,UT,14,14,0,13,1,0,14,27859,70004.7
141167,2017,Thomas University,GA,79,65,14,30,35,0,65,27354,45124.61
482635,2017,DeVry University-Texas,TX,6,6,0,6,0,0,6,33151,64276.692131199976
484756,2017,University of Phoenix-Texas,TX,6,6,0,6,0,0,6,16367,64276.692131199976
